Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,AgeGroup
397,-0.8682627244926218,RL,-0.4553111395916793,-0.6337212195547565,Pave,Missing,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-0.7843322517890624,-0.5229133146813291,0.015185499545787632,-0.6197908698990544,Hip,CompShg,MetalSd,MetalSd,Missing,-0.5774393621060463,TA,TA,CBlock,TA,TA,Av,Rec,0.8281757116554065,Unf,-0.28252823616213574,-1.0199422612565276,-0.3475128728486625,GasA,TA,Y,SBrkr,-0.6864885104148137,-0.7894356452381383,-0.10919467219842852,-1.2844610484872083,-0.8118134511619697,-0.23937870492525382,-1.0262764464713818,-0.7465177670904207,-1.0720726208501885,-0.21130744968724174,TA,-0.27359838735894565,Typ,-0.9208162046720884,Missing,Detchd,0.2587256960495691,RFn,0.3486862964995761,0.65570002514038,TA,TA,Y,1.0597117864781516,-0.7263211005410398,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,0.9859994016685785,0.8866335119233937,WD,Normal,123000,Older (<2000)
398,0.07389653030210656,RL,0.014528772544759297,-0.5107174280753051,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,-0.7843322517890624,-0.5229133146813291,-0.3158487182596175,-1.1022184915114044,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.1297176941268485,TA,TA,CBlock,TA,TA,No,ALQ,0.2674070212009933,Unf,-0.28252823616213574,-0.5469088438210815,-0.42210523656049476,GasA,TA,Y,SBrkr,-0.7380397917684768,1.479223605915908,-0.10919467219842852,0.7845021821580765,-0.8118134511619697,-0.23937870492525382,0.8672174284872729,-0.7465177670904207,1.4893015814952004,-0.21130744968724174,TA,1.061717806203965,Typ,0.685040335705095,TA,Attchd,-0.6979972624369487,RFn,-0.9921888156013217,-0.9583783122735143,TA,TA,Y,-0.7543000700634562,2.0478260124461203,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,0.24575636307012283,-0.6211941623910868,WD,Normal,169500,Older (<2000)
399,-0.6327229107939397,RM,-0.4553111395916793,-0.07641942585170354,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,-0.7843322517890624,-3.2517633571161673,-1.7061924330423193,-1.6811316374462244,Gable,CompShg,MetalSd,MetalSd,Missing,-0.5774393621060463,TA,Fa,BrkTil,Fa,Po,No,Unf,-1.0102937924926063,Unf,-0.28252823616213574,0.9087543779488663,-0.18092326055890368,GasA,Gd,Y,Mix,-0.16238381665257212,-0.7894356452381383,-0.10919467219842852,-0.8720206659075928,-0.8118134511619697,-0.23937870492525382,-1.0262764464713818,-0.7465177670904207,-1.0720726208501885,-0.21130744968724174,TA,-0.27359838735894565,Maj2,-0.9208162046720884,Missing,Detchd,-2.445056577934068,Unf,-0.9921888156013217,-0.6028967736764067,Po,Po,N,-0.7543000700634562,-0.7263211005410398,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,1.726242440267034,-0.6211941623910868,WD,Abnorml,67000,Older (<2000)
400,0.07389653030210656,FV,-0.19428896618254676,-0.34198145771246785,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,0.693645522057086,-0.5229133146813291,1.140701840084165,1.0687058057441705,Gable,CompShg,CemntBd,CmentBd,Stone,0.015323504641486595,Gd,TA,PConc,Gd,TA,No,GLQ,0.9109896532836953,Unf,-0.28252823616213574,-0.6474570098460073,0.14479672764943066,GasA,Ex,Y,SBrkr,-0.062145214020449424,0.27218054280189624,-0.10919467219842852,0.19401376556868155,1.1552177251933162,-0.23937870492525382,0.8672174284872729,-0.7465177670904207,-1.0720726208501885,-0.21130744968724174,Gd,0.3940597094225097,Typ,-0.9208162046720884,Missing,Attchd,1.1738520041671079,Fin,0.3486862964995761,-0.12251631611274764,TA,TA,Y,-0.7543000700634562,2.0478260124461203,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,1.3561209209678062,0.8866335119233937,WD,Normal,241000,Newer (>=2000)
401,1.4871354124941991,RL,-1.6038087025918626,1.8146850195605804,Pave,Missing,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,1.4326344089801601,-0.5229133146813291,0.80966762227876,0.5380354219705856,Gable,CompShg,BrkFace,BrkFace,Missing,-0.5774393621060463,Gd,TA,PConc,Gd,TA,No,GLQ,0.8494707252169664,Unf,-0.28252823616213574,-0.20413100509974377,0.5625139644356915,GasA,Ex,Y,SBrkr,0.4419117592153676,-0.7894356452381383,-0.10919467219842852,-0.3964746510207135,1.1552177251933162,-0.23937870492525382,-1.0262764464713818,1.2534486187154228,-2.352759722022883,-0.21130744968724174,Ex,-1.6089145809218561,Typ,2.2908968760822783,Gd,Attchd,0.7162888501083384,Fin,0.3486862964995761,0.17531956757672096,TA,TA,Y,0.2581716638202318,-0.23093768750761837,-0.3640458425614124,-0.10864913771145009,4.070334717886081,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,2.0963639595662618,0.13271967476615343,WD,Normal,245500,Older (<2000)
402,-0.8682627244926218,RL,-0.19428896618254676,-0.13949829327706323,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.693645522057086,-0.5229133146813291,1.1075984183036247,0.9722202814217006,Gable,CompShg,VinylSd,VinylSd,Missing,-0.5774393621060463,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.9535070896617797,Unf,-0.28252823616213574,1.6514396951784314,0.6868345706220786,GasA,Ex,Y,SBrkr,0.5049188808698447,-0.7894356452381383,-0.10919467219842852,-0.3468916542078635,-0.8118134511619697,-0.23937870492525382,0.8672174284872729,-0.7465177670904207,0.20861448032250596,-0.21130744968724174,Gd,-0.27359838735894565,Typ,0.685040335705095,Gd,Attchd,1.0906587034291497,Fin,0.3486862964995761,-0.3050608899869381,TA,TA,Y,-0.7543000700634562,-0.7263211005410398,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,0.24575636307012283,-1.375107999548327,New,Partial,164990,Newer (>=2000)
403,-0.6327229107939397,RL,-0.4553111395916793,0.31246179182563905,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,-0.7843322517890624,2.2059367277535094,-1.0441239974315089,0.5862781841318206,Gable,CompShg,Wd Sdng,Wd Sdng,Missing,-0.5774393621060463,TA,TA,PConc,TA,TA,No,Unf,-1.0102937924926063,Unf,-0.28252823616213574,0.24833574201242212,-0.8994963643162215,GasA,Ex,Y,SBrkr,-1.322287647109992,-0.7894356452381383,-0.10919467219842852,-1.7847985617805124,-0.8118134511619697,-0.23937870492525382,-1.0262764464713818,-0.7465177670904207,-1.0720726208501885,-0.21130744968724174,TA,-1.6089145809218561,Typ,-0.9208162046720884,Missing,Detchd,-1.6131235705544873,Unf,-0.9921888156013217,-1.0736696220887925,TA,TA,N,0.663160357373707,-0.7263211005410398,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,GdPrv,Missing,-0.08053521258072936,0.6158778823693506,0.13271967476615343,WD,Normal,108000,Older (<2000)
404,0.07389653030210656,RL,1.2674352049085955,0.9085570889952882,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1.4326344089801601,-0.5229133146813291,0.8758744658398411,0.6345209462930556,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.2755192717529176,Gd,TA,PConc,Gd,TA,No,Unf,-1.0102937924926063,Unf,-0.28252823616213574,1.3200877844144716,0.2666309217120901,GasA,Gd,Y,SBrkr,0.08964466996533639,1.8718761686156467,-0.10919467219842852,1.8009536168215008,-0.8118134511619697,-0.23937870492525382,0.8672174284872729,1.2534486187154228,1.4893015814952004,-0.21130744968724174,Gd,2.3970339997668755,Typ,0.685040335705095,TA,BuiltIn,0.7994821508462965,Fin,0.3486862964995761,-0.20898479847420626,TA,TA,Y,0.46066601059696943,1.3047508928959881,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,0.24575636307012283,-1.375107999548327,WD,Abnorml,258000,Older (<2000)
405,0.07389653030210656,RL,-0.19428896618254676,0.364186463114434,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,-0.04534336486598821,-0.5229133146813291,0.7765642004982195,0.5380354219705856,Gable,CompShg,MetalSd,MetalSd,Missing,-0.5774393621060463,TA,TA,PConc,Gd,TA,No,Unf,-1.0102937924926063,Unf,-0.28252823616213574,0.5545506112701505,-0.5663171397367038,GasA,Gd,Y,SBrkr,-0.9385169970327223,1.0671807932063055,-0.10919467219842852,0.24359676238153152,-0.8118134511619697,-0.23937870492525382,0.8672174284872729,1.2534486187154228,0.20861448032250596,-0.21130744968724174,TA,0.3940597094225097,Typ,0.685040335705095,TA,BuiltIn,0.6746921997393595,Fin,0.3486862964995761,-0.434763613529126,TA,TA,Y,-0.7543000700634562,-0.06580988316314457,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,-0.49448667552833275,-0.6211941623910868,WD,Normal,168000,Older (<2000)
406,-0.8682627244926218,RL,0.11893764190841231,0.24654437536613813,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,-1.5233211387121366,-1.4325299954929418,0.1475991866679497,0.3933071354868806,Gable,CompShg,Plywood,Plywood,Missing,-0.5774393621060463,TA,TA,CBlock,TA,TA,No,BLQ,1.6302878891408328,Unf,-0.28252823616213574,-0.9102533528656996,0.6147286190339741,GasA,Ex,Y,SBrkr,1.3927465041829317,-0.7894356452381383,-0.10919467219842852,0.35177784633684056,1.1552177251933162,-0.23937870492525382,0.8672174284872729,-0.7465177670904207,0.20861448032250596,-0.21130744968724174,TA,1.061717806203965,Min1,0.685040335705095,TA,Attchd,0.5914988990014014,Unf,0.3486862964995761,0.12728152182035504,TA,TA,Y,0.2581716638202318,0.5616757733458559,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,GdWo,Missing,-0.08053521258072936,-0.12436515622910498,0.8866335119233937,WD,Normal,150000,Older (<2000)
407,-0.16164328339657552,RL,-0.925151051728118,0.4007722062211426,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,-0.04534336486598821,-0.5229133146813291,-1.176537684553671,-1.6811316374462244,Gable,CompShg,MetalSd,MetalSd,Missing,-0.5774393621060463,TA,TA,BrkTil,TA,TA,No,Unf,-1.0102937924926063,Unf,-0.28252823616213574,1.1441284938708516,0.07517718818505385,GasA,Ex,Y,FuseA,0.09250863004053989,-0.7894356452381383,11.33586690943864,0.39459952540248366,-0.8118134511619697,-0.23937870492525382,-1.0262764464713818,-0.7465177670904207,0.20861448032250596,-0.21130744968724174,TA,-0.27359838735894565,Maj2,-0.9208162046720884,Missing,Detchd,-1.7795101720304036,Unf,-0.9921888156013217,-1.0736696220887925,TA,TA,Y,-0.7543000700634562,-0.7263211005410398,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,-1.2347297141267883,0.13271967476615343,WD,Normal,115000,Older (<2000)
408,0.3094363440007886,RL,-0.2986978355461998,2.0080217482193077,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,-0.04534336486598821,1.2963200469418965,-1.8717095419450218,-0.4268198212541144,Gable,CompShg,Wd Sdng,Plywood,Missing,-0.5774393621060463,TA,TA,BrkTil,Gd,TA,No,Unf,-1.0102937924926063,Unf,-0.28252823616213574,0.6322469213803205,-0.4817791275299606,GasA,Ex,Y,SBrkr,-0.841142354475803,1.2465406057975443,-0.10919467219842852,0.4870042012809768,-0.8118134511619697,-0.23937870492525382,0.8672174284872729,-0.7465177670904207,1.4893015814952004,-0.21130744968724174,TA,1.061717806203965,Typ,-0.9208162046720884,Missing,Attchd,-0.7811905631749068,Unf,-0.9921888156013217,-0.7470109109455044,TA,TA,Y,-0.7543000700634562,-0.7263211005410398,2.3463756854688995,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,-1.2347297141267883,0.13271967476615343,WD,Normal,177000,Older (<2000)
409,0.07389653030210656,RL,2.10270615981782,1.5595310008250003,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,0.693645522057086,-0.5229133146813291,1.140701840084165,1.0204630435829356,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.497230671510319,Gd,TA,PConc,Ex,Gd,No,Unf,-1.0102937924926063,Unf,-0.28252823616213574,1.141843308279376,0.07269077606132611,GasA,Ex,Y,SBrkr,-0.17956757710379317,1.8791475123693455,-0.10919467219842852,1.5958603118228942,-0.8118134511619697,-0.23937870492525382,0.8672174284872729,1.2534486187154228,0.20861448032250596,-0.21130744968724174,Gd,1.7293759029854203,Typ,0.685040335705095,Gd,Attchd,1.1322553537981288,RFn,1.6895614086004738,2.3226202128862767,TA,TA,Y,0.8656547041504447,0.29747128639469783,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,0.6158778823693506,-0.6211941623910868,New,Partial,280000,Newer (>=2000)
410,0.07389653030210656,FV,0.8497997274539835,0.5016983941017181,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,1.4326344089801601,-0.5229133146813291,1.1738052618647057,1.1169485679054056,Gable,CompShg,VinylSd,VinylSd,Stone,0.015323504641486595,Gd,TA,PConc,Ex,TA,No,GLQ,0.8565690630708198,Unf,-0.28252823616213574,-0.7274385055476528,0.000584824473221558,GasA,Ex,Y,SBrkr,-0.2397107386830668,1.7022114810293398,-0.10919467219842852,1.3840056890770807,1.1552177251933162,-0.23937870492525382,0.8672174284872729,1.2534486187154228,0.20861448032250596,-0.21130744968724174,Ex,1.061717806203965,Typ,0.685040335705095,Gd,Attchd,1.2154486545360867,Fin,1.6895614086004738,1.7893979049906152,TA,TA,Y,-0.7543000700634562,0.9579825037725931,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,-0.8646081948275606,0.13271967476615343,New,Partial,339750,Newer (>=2000)
411,-0.8682627244926218,RL,-0.03767566213706722,0.11407875377288276,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,-0.7843322517890624,-2.3421466763045546,-0.4482624053817796,-1.2951895401563442,Gable,CompShg,BrkComm,Brk Cmn,Missing,-0.5774393621060463,TA,Fa,CBlock,TA,Fa,No,Unf,-1.0102937924926063,Unf,-0.28252823616213574,1.6285878392636757,0.6022965584153354,GasA,TA,Y,FuseA,0.4075442383129255,-0.7894356452381383,-0.10919467219842852,-0.42351992200954075,-0.8118134511619697,-0.23937870492525382,-1.0262764464713818,-0.7465177670904207,0.20861448032250596,-0.21130744968724174,TA,-0.941256484140401,Mod,-0.9208162046720884,Missing,Attchd,-0.8643838639128648,Unf,-0.9921888156013217,-0.5452511187687676,TA,TA,Y,-0.7543000700634562,-0.7263211005410398,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,-0.12436515622910498,0.8866335119233937,COD,Abnorml,60000,Older (<2000)
413,-0.8682627244926218,FV,0.2494487286129786,-1.515879180498412,Pave,Missing,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,0.693645522057086,-0.5229133146813291,1.2400121054257867,1.1651913300666406,Gable,CompShg,MetalSd,MetalSd,Stone,1.983296222243296,Ex,TA,PConc,Ex,TA,Av,GLQ,0.3573193006831355,Unf,-0.28252823616213574,0.7510765721370508,1.0846605104185176,GasA,Ex,Y,SBrkr,0.9860641735040337,-0.7894356452381383,-0.10919467219842852,0.03174213963571803,1.1552177251933162,-0.23937870492525382,0.8672174284872729,1.2534486187154228,-1.0720726208501885,-0.21130744968724174,Gd,0.3940597094225097,Typ,0.685040335705095,Gd,Attchd,1.2570453049050658,Fin,0.3486862964995761,0.09845869436653551,TA,TA,Y,-0.7543000700634562,1.651519282019383,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,-0.12436515622910498,1.640547349080634,New,Partial,222000,Newer (>=2000)
414,-0.6327229107939397,RM,-0.6641288783189854,-0.07862718621159112,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,-0.7843322517890624,0.3867033661302837,-1.4744684805785355,-1.6811316374462244,Gable,CompShg,WdShing,Wd Shng,Missing,-0.5774393621060463,TA,TA,CBlock,TA,TA,No,Unf,-1.0102937924926063,Unf,-0.28252823616213574,1.0161581007482188,-0.06406189074369976,GasA,Gd,Y,FuseA,-0.30271786033754394,-0.7894356452381383,-0.10919467219842852,-0.982455522445304,-0.8118134511619697,-0.23937870492525382,-1.0262764464713818,-0.7465177670904207,-1.0720726208501885,-0.21130744968724174,TA,-0.941256484140401,Typ,0.685040335705095,Gd,Detchd,-2.153880025351215,Unf,0.3486862964995761,-0.4972130730124017,TA,TA,Y,-0.7543000700634562,-0.7263211005410398,1.838171648963216,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,-1.2347297141267883,1.640547349080634,WD,Normal,115000,Older (<2000)
415,0.07389653030210656,RL,-0.5075155742735058,0.6366871703919879,Pave,Missing,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,0.693645522057086,-0.5229133146813291,0.7103573569371384,0.3933071354868806,Gable,CompShg,VinylSd,VinylSd,Missing,-0.5774393621060463,Gd,TA,PConc,Gd,TA,No,BLQ,-0.8919881615950508,GLQ,3.17006217952335,-0.14700136531285413,0.11495978216469774,GasA,Ex,Y,SBrkr,-0.15379193642696162,1.6755498872657772,-0.10919467219842852,1.426827368142724,-0.8118134511619697,3.962024462288496,0.8672174284872729,1.2534486187154228,0.20861448032250596,-0.21130744968724174,Gd,1.7293759029854203,Typ,0.685040335705095,TA,Attchd,0.5914988990014014,Unf,1.6895614086004738,1.030396782040034,TA,TA,Y,0.8994037619465676,2.3615688407006203,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,2.0963639595662618,0.13271967476615343,WD,Normal,228000,Older (<2000)
416,-0.8682627244926218,RL,0.22334651127206534,-0.09786624077632583,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,0.693645522057086,-0.5229133146813291,1.1738052618647057,1.0687058057441705,Gable,CompShg,VinylSd,VinylSd,Missing,-0.5774393621060463,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.9535070896617797,Unf,-0.28252823616213574,1.7199952629226989,0.761426934333911,GasA,Ex,Y,SBrkr,0.59083768312595,-0.7894356452381383,-0.10919467219842852,-0.27927847673579537,-0.8118134511619697,-0.23937870492525382,0.8672174284872729,-0.7465177670904207,0.20861448032250596,-0.21130744968724174,Gd,-0.27359838735894565,Typ,-0.9208162046720884,Missing,Attchd,1.1738520041671079,Fin,0.3486862964995761,-0.32427610828948444,TA,TA,Y,0.08942637483961716,-0.23093768750761837,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,0.6158778823693506,-0.6211941623910868,New,Partial,181134,Newer (>=2000)
417,0.07389653030210656,RL,0.27555094595389185,-0.4306072664450983,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,-0.04534336486598821,1.2963200469418965,0.21380603022903072,-0.33033429693164434,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.6258692573914455,TA,TA,CBlock,TA,TA,No,ALQ,-0.5157762553408242,Unf,-0.28252823616213574,-0.2292680466059752,-0.8994963643162215,GasA,TA,Y,SBrkr,-1.322287647109992,0.9750771056594533,-0.10919467219842852,-0.14405212179165913,-0.8118134511619697,-0.23937870492525382,-1.0262764464713818,1.2534486187154228,0.20861448032250596,-0.21130744968724174,TA,-0.27359838735894565,Typ,0.685040335705095,TA,Attchd,-0.03245085653328414,Fin,0.3486862964995761,-0.11290870696147445,TA,TA,Y,-0.7543000700634562,-0.7263211005410398,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,-1.2347297141267883,-1.375107999548327,WD,Normal,149500,Older (<2000)
419,-0.16164328339657552,RL,-0.4553111395916793,-0.3309426559130299,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,-0.7843322517890624,0.3867033661302837,-1.0441239974315089,-1.6811316374462244,Gable,CompShg,MetalSd,MetalSd,Missing,-0.5774393621060463,TA,TA,BrkTil,TA,TA,No,ALQ,-0.27206665569185984,Unf,-0.28252823616213574,-0.2726865728440113,-0.690637745923091,GasA,Fa,N,FuseF,-1.0817150007928975,0.1267536677279189,-0.10919467219842852,-0.7435556287106633,1.1552177251933162,-0.23937870492525382,-1.0262764464713818,1.2534486187154228,0.20861448032250596,-0.21130744968724174,TA,0.3940597094225097,Typ,-0.9208162046720884,Missing,Detchd,-1.6131235705544873,Unf,-0.9921888156013217,-1.0736696220887925,TA,TA,P,-0.7543000700634562,-0.7263211005410398,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,-0.8646081948275606,-0.6211941623910868,WD,AdjLand,126000,Older (<2000)
420,-0.8682627244926218,RL,-0.19428896618254676,-0.23947829814625837,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.7843322517890624,0.3867033661302837,-0.11722818757637443,-0.8127619185439944,Gable,CompShg,VinylSd,VinylSd,Missing,-0.5774393621060463,TA,TA,CBlock,TA,TA,No,BLQ,0.8234434864195043,Unf,-0.28252823616213574,-0.6451718242545317,0.055285891195231904,GasA,Ex,Y,SBrkr,-0.22252697823184575,-0.7894356452381383,-0.10919467219842852,-0.9193498901380404,1.1552177251933162,-0.23937870492525382,-1.0262764464713818,-0.7465177670904207,0.20861448032250596,-0.21130744968724174,TA,-0.27359838735894565,Typ,0.685040335705095,Fa,Attchd,-0.4484173602230745,Unf,-0.9921888156013217,-0.7662261292480508,TA,TA,Y,-0.7543000700634562,0.6772652363869877,2.752938914673446,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,0.24575636307012283,1.640547349080634,WD,Normal,142000,Older (<2000)
421,0.7805159713981528,RM,0.4843686846811979,-0.6778764267525083,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,0.693645522057086,-0.5229133146813291,0.8427710440593005,0.6345209462930556,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.6080863713890196,TA,Gd,PConc,Gd,Gd,Gd,GLQ,2.086947624405397,Unf,-0.28252823616213574,-1.2073274797575257,0.7713725828288219,GasA,Ex,Y,SBrkr,0.6022935234267639,-0.7894356452381383,-0.10919467219842852,-0.2702633864061863,3.122248901548602,-0.23937870492525382,0.8672174284872729,-0.7465177670904207,-1.0720726208501885,4.308690966278921,TA,1.061717806203965,Typ,-0.9208162046720884,Missing,Attchd,0.7578855004773175,Fin,3.0304365207013713,1.5396000670575125,TA,TA,Y,-0.7543000700634562,-0.7263211005410398,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,1.726242440267034,0.13271967476615343,WD,Alloca,206300,Older (<2000)
422,-0.8682627244926218,RL,0.5887775540448509,2.3420243512365873,Pave,Missing,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,-0.04534336486598821,1.2963200469418965,0.1807026084484902,0.7310064706155256,Gable,CompShg,CemntBd,CmentBd,Stone,0.16944184999584516,Gd,TA,CBlock,Gd,TA,No,ALQ,1.937882529474477,Unf,-0.28252823616213574,-0.4737829048938628,1.4128669107505796,GasA,Gd,Y,SBrkr,1.3411952228292685,-0.7894356452381383,-0.10919467219842852,0.3112099398535997,-0.8118134511619697,3.962024462288496,0.8672174284872729,-0.7465177670904207,0.20861448032250596,-0.21130744968724174,Gd,1.061717806203965,Typ,0.685040335705095,TA,Attchd,-0.07404750690226317,Fin,0.3486862964995761,0.31462990027018206,TA,TA,Y,1.27064339770392,-0.7263211005410398,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,-0.12436515622910498,0.8866335119233937,WD,Normal,215000,Older (<2000)
424,0.07389653030210656,RL,0.5887775540448509,-0.0029325453011594827,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1.4326344089801601,-0.5229133146813291,0.8758744658398411,0.6345209462930556,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.2263289976097846,Gd,TA,PConc,Gd,TA,No,GLQ,1.3226932488071883,Unf,-0.28252823616213574,-0.18127914918498791,1.0846605104185176,GasA,Gd,Y,SBrkr,0.9631524929024057,2.0221506061920898,-0.10919467219842852,2.6280881545631343,1.1552177251933162,-0.23937870492525382,0.8672174284872729,1.2534486187154228,1.4893015814952004,-0.21130744968724174,Gd,1.061717806203965,Typ,0.685040335705095,TA,Attchd,0.7994821508462965,Fin,1.6895614086004738,1.1168652644014927,TA,TA,Y,-0.7543000700634562,0.3635224081324874,-0.3640458425614124,-0.10864913771145009,-0.26851831657631814,-0.0381838370026051,Missing,Missing,Missing,-0.08053521258072936,-0.12436515622910498,0.13271967476615343,WD,Normal,315000,Older (<2000)
